"","p.val","corr.coef","Symbol","p.adjust"
"673","0.197613476952837",0.509038584933756,"Purb",0.568658296038781
"674","0.197903464196089",0.508756932074651,"H1f0",0.568658296038781
"675","0.198650161640914",0.508032695529079,"Mrpl38",0.569740198622249
"676","0.199144802923243",0.507553723308478,"Hadhb",0.569740198622249
"677","0.199465338311661",0.507243676450178,"Cdv3",0.569740198622249
"678","0.199538182427049",0.507173252549912,"Psmc1",0.569740198622249
"679","0.199554907452588",0.507157085118331,"Rnpep",0.569740198622249
"680","0.200749256846675",0.506004393478946,"Scarb1",0.57199673435475
"681","0.200833324391621",0.505923394304297,"Hnrnph2",0.57199673435475
"682","0.204157929342456",0.502734308256757,"Kif5b",0.579414245425568
"683","0.2041792520143",0.50271394313298,"Ywhab",0.579414245425568
"684","0.204461062086918",0.502444893212329,"Mal2",0.579512369445872
"685","0.20478626493513",0.502134656976054,"Ppif",0.579733097835682
"686","0.205621669061755",0.501338882406004,"Actr3",0.581395889361585
"687","0.206139421765433",0.5008465409772,"Cyp39a1",0.582157595925512
"688","0.206662119862267",0.500350153545898,"Snd1",0.582931418721003
"689","0.207530626826213",0.499526815293917,"Pon2",0.584677631346927
"690","0.208677294344381",0.498442539223924,"Tomm20",0.586268320098198
"691","0.20868726373246",0.498433125960115,"Surf4",0.586268320098198
"692","0.209532184558738",0.49763618972033,"Aprt",0.586268320098198
"693","0.209591093384418",0.497580689096421,"Rpl3",0.586268320098198
"694","0.209790912057495",0.497392491702699,"Cryzl2",0.586268320098198
"695","0.209846041195558",0.497340585305178,"Sod1",0.586268320098198
"696","0.21038180225776",0.496836514135913,"Snx5",0.586367353736254
"697","0.211263549810836",0.496008377766663,"Vps13c",0.587151290901307
"698","0.211678913713312",0.495618893143849,"Faf2",0.587189791413022
"699","0.21543219474046",0.492117359288612,"Copg1",0.595360102446957
"700","0.215809840461808",0.491766806903899,"Fgl1",0.595360102446957
"701","0.215894235102352",0.491688510546655,"Csrp3",0.595360102446957
"702","0.217387637334153",0.490305640238482,"Psmb3",0.598071152477998
"703","0.217950858450927",0.489785385835981,"Hsd17b7",0.598917716540414
"704","0.218787110073046",0.489014213967769,"Arsb",0.59985287678684
"705","0.218936320714999",0.48887677607578,"Rpl13a",0.59985287678684
"706","0.219314810326929",0.48852836688536,"Dtd2",0.59985287678684
"707","0.220209194499858",0.487706299044961,"Aldh1a7",0.6011873132139
"708","0.220429034564559",0.487504499124434,"Paics",0.6011873132139
"709","0.220572137100663",0.487373195581616,"Sgpl1",0.6011873132139
"710","0.220846342957016",0.487121721435605,"Tgm2",0.6012355724637
"711","0.221577579528601",0.486451892928931,"Psmc3",0.601531090537637
"712","0.2217247705736",0.486317200994422,"Emc8",0.601531090537637
"713","0.222632351526837",0.485487708491385,"Scarb2",0.601818465663698
"714","0.222710357428406",0.485416495821771,"Pcbd2",0.601818465663698
"715","0.222857691209936",0.485282027899359,"Them4",0.601818465663698
"716","0.223375919098303",0.484809418312346,"Hadh",0.601830872658808
"717","0.223946553758622",0.484289669343254,"Crk",0.601830872658808
"718","0.224006099569828",0.484235472852006,"Lcat",0.601830872658808
"719","0.224146054535469",0.484108120044509,"Dap",0.601830872658808
"720","0.224490967099659",0.483794439884761,"Herc4",0.602067307644852
"721","0.22550177455181",0.482876590998381,"Rbks",0.604087039485077
"722","0.22695998257816",0.481556212422016,"Acadsb",0.606393693764253
"723","0.227138934780296",0.48139447590137,"Srp14",0.606393693764253
"724","0.227806414812055",0.480791786651766,"Emc2",0.607483772832147
"725","0.228238882058838",0.480401782631663,"Ddah1",0.607945385847632
"726","0.230481253239672",0.478385645668205,"Coro1b",0.611201381519905
"727","0.23102577816836",0.47789757907666,"Lypla1",0.611201381519905
"728","0.23189776029724",0.477117233945128,"Rmdn3",0.612126520424246
"729","0.233115181457469",0.476030262005476,"Pxmp4",0.614647902515531
"730","0.233758819973073",0.475456764710299,"Slc25a23",0.615647965456941
"731","0.234019768439477",0.47522448354282,"Hao1",0.615647965456941
"732","0.234879481846666",0.474460151927632,"Psma1",0.616943556334552
"733","0.235793176601082",0.473649393249803,"Nap1l1",0.616943556334552
"734","0.2366076465563",0.472928031943849,"Gpx1",0.616943556334552
"735","0.23661785714367",0.472918996660439,"Psmb9",0.616943556334552
"736","0.237355373971823",0.472266897891274,"Anp32a",0.618178885099948
"737","0.237934352138181",0.471755699615928,"Stip1",0.618999024874469
"738","0.241052349391944",0.469013546624535,"Myo1b",0.626415417932058
"739","0.241676735591152",0.468466596118407,"Mov10",0.626918043731801
"740","0.242534001555521",0.467716815107751,"Ppm1a",0.628176463697394
"741","0.243275129196555",0.467069694255236,"Slc22a18",0.629400555007423
"742","0.244419500807758",0.466072438658895,"Psmc6",0.630274268309554
"743","0.244849328564363",0.465698479379708,"Phlda1",0.630688819950403
"744","0.245701089741814",0.464958409939073,"Dars",0.630869771029403
"745","0.245727005524678",0.464935912877629,"Khk",0.630869771029403
"746","0.246900171183813",0.463918761351104,"Lap3",0.632463583988454
"747","0.247583208648547",0.463327683410935,"Gnb2",0.632463583988454
"748","0.247605430972386",0.463308466800399,"Lyn",0.632463583988454
"749","0.248228498500319",0.462770027418022,"Elovl2",0.632463583988454
"750","0.250040324841206",0.461208157092856,"Acadm",0.633865442379822
"751","0.250096595966015",0.461159740581936,"Tor1aip2",0.633865442379822
"752","0.250573768267368",0.46074939496459,"Cct3",0.633865442379822
"753","0.250824606107542",0.460533844194979,"Bnip1",0.633865442379822
"754","0.250836013455032",0.4605240441794,"Eif3a",0.633865442379822
"755","0.251424718673027",0.460018593808742,"Rps24",0.633865442379822
"756","0.251461539032305",0.459987000409642,"Tnpo1",0.633865442379822
"757","0.251903492165484",0.459607967844571,"Srp72",0.633865442379822
"758","0.252031822652728",0.459497970404099,"H2-K1",0.633865442379822
"759","0.252816726222843",0.458825809076691,"Slirp",0.63447795103463
"760","0.253732216471131",0.458043142813891,"Eif1ax",0.635448988160435
"761","0.253745841688638",0.458031505141382,"Pi4ka",0.635448988160435
"762","0.254483472997087",0.4574019418581,"Acad8",0.636616073324623
"763","0.256053193656097",0.456065237995379,"Pa2g4",0.639095370598523
"764","0.256548956971246",0.455643922751475,"Psme1",0.639095370598523
"765","0.257379418380944",0.454939083763625,"Psma4",0.639095370598523
"766","0.257575378460466",0.454772932422049,"Mrpl24",0.639095370598523
"767","0.258623586423756",0.453885246708017,"Echs1",0.64014116850822
"768","0.259238826948834",0.45336506219146,"Pdcd6ip",0.640987141738467
"769","0.261048479156031",0.451838571787719,"Golph3",0.644400853465495
"770","0.26116928788064",0.45173685485278,"Cbs",0.644400853465495
"771","0.262137621262863",0.450922397180455,"Rpl31",0.645431285966545
"772","0.262477633068115",0.450636771986751,"Psip1",0.645590316801324
"773","0.264210689565435",0.449183783326966,"Casp8",0.647510051860404
"774","0.264376097975711",0.449045353939645,"Slc25a45",0.647510051860404
"775","0.264578952744661",0.448875644736144,"Cgnl1",0.647510051860404
