Protein	Symbol	ENSEMBL	bin	int
P47962	Rpl5	ENSMUSG00000058558	5	12.252612703692233
P47962	Rpl5	ENSMUSG00000058558	6	12.342742452670597
P47962	Rpl5	ENSMUSG00000058558	7	12.3290243067785
P47962	Rpl5	ENSMUSG00000058558	8	12.429579450646472
P47963	Rpl13	ENSMUSG00000000740	1	12.798726989023274
P47963	Rpl13	ENSMUSG00000000740	2	12.846594681086057
P47963	Rpl13	ENSMUSG00000000740	3	12.810959505009343
P47963	Rpl13	ENSMUSG00000000740	4	12.850887686201379
P47963	Rpl13	ENSMUSG00000000740	5	12.71767412603318
P47963	Rpl13	ENSMUSG00000000740	6	12.75551910299533
P47963	Rpl13	ENSMUSG00000000740	7	12.744721494671792
P47963	Rpl13	ENSMUSG00000000740	8	12.751344408678692
P48024	Eif1	ENSMUSG00000035530	1	9.970525052688087
P48024	Eif1	ENSMUSG00000035530	2	10.127866907357713
P48024	Eif1	ENSMUSG00000035530	3	9.732736185452243
P48024	Eif1	ENSMUSG00000035530	4	9.850510233867968
P48024	Eif1	ENSMUSG00000035530	5	9.897153459759368
P48024	Eif1	ENSMUSG00000035530	6	10.136431978256011
P48024	Eif1	ENSMUSG00000035530	7	9.881557601992952
P48024	Eif1	ENSMUSG00000035530	8	10.484941543462496
P48036	Anxa5	ENSMUSG00000027712	1	11.32375669953465
P48036	Anxa5	ENSMUSG00000027712	2	12.088979732563908
P48036	Anxa5	ENSMUSG00000027712	3	11.263024828840171
P48036	Anxa5	ENSMUSG00000027712	4	11.289724490149165
P48036	Anxa5	ENSMUSG00000027712	5	11.027971755942577
P48036	Anxa5	ENSMUSG00000027712	6	11.458401893824318
P48036	Anxa5	ENSMUSG00000027712	7	11.340406068514826
P48036	Anxa5	ENSMUSG00000027712	8	11.662924441906007
P48193	Epb41	ENSMUSG00000028906	1	10.47409739502775
P48193	Epb41	ENSMUSG00000028906	2	10.66478322435453
P48193	Epb41	ENSMUSG00000028906	3	10.43926517659462
P48193	Epb41	ENSMUSG00000028906	4	10.643667375297882
P48193	Epb41	ENSMUSG00000028906	5	10.393454708502828
P48193	Epb41	ENSMUSG00000028906	6	10.834272908429819
P48193	Epb41	ENSMUSG00000028906	7	10.446059412395025
P48193	Epb41	ENSMUSG00000028906	8	10.378869663817168
P48428	Tbca	ENSMUSG00000042043	1	10.982413264328105
P48428	Tbca	ENSMUSG00000042043	2	10.420012469029718
P48428	Tbca	ENSMUSG00000042043	3	10.90914047780043
P48428	Tbca	ENSMUSG00000042043	4	10.788851154462634
P48428	Tbca	ENSMUSG00000042043	5	11.130096954135785
P48428	Tbca	ENSMUSG00000042043	6	10.701666501815694
P48428	Tbca	ENSMUSG00000042043	7	11.361918807749504
P48428	Tbca	ENSMUSG00000042043	8	10.39256069460312
P48678	Lmna	ENSMUSG00000028063	1	11.615344451344622
P48678	Lmna	ENSMUSG00000028063	2	12.130093500835095
P48678	Lmna	ENSMUSG00000028063	3	11.705746382030766
P48678	Lmna	ENSMUSG00000028063	4	11.925137378619716
P48678	Lmna	ENSMUSG00000028063	5	11.55758874038147
P48678	Lmna	ENSMUSG00000028063	6	11.818868831858437
P48678	Lmna	ENSMUSG00000028063	7	11.872570633285433
P48678	Lmna	ENSMUSG00000028063	8	12.096699612856705
P48722	Hspa4l	ENSMUSG00000025757	1	9.583960266374744
P48722	Hspa4l	ENSMUSG00000025757	2	11.34223477798885
P48722	Hspa4l	ENSMUSG00000025757	3	9.71656494811215
P48722	Hspa4l	ENSMUSG00000025757	4	10.215072773391116
P48722	Hspa4l	ENSMUSG00000025757	5	9.51237764565363
P48722	Hspa4l	ENSMUSG00000025757	6	9.879662559902977
P48722	Hspa4l	ENSMUSG00000025757	7	9.84693934130031
P48722	Hspa4l	ENSMUSG00000025757	8	10.772110148413168
P48758	Cbr1	ENSMUSG00000051483	1	10.914279979611642
P48758	Cbr1	ENSMUSG00000051483	2	11.367801185290647
P48758	Cbr1	ENSMUSG00000051483	3	11.299642483284371
P48758	Cbr1	ENSMUSG00000051483	4	11.044530515396978
P48758	Cbr1	ENSMUSG00000051483	5	10.9887122508212
P48758	Cbr1	ENSMUSG00000051483	6	11.236845036560368
P48758	Cbr1	ENSMUSG00000051483	7	11.145318133898714
P48758	Cbr1	ENSMUSG00000051483	8	11.137526977681613
P48771	Cox7a2	ENSMUSG00000032330	1	11.920860884139872
P48771	Cox7a2	ENSMUSG00000032330	2	11.855711578855654
P48771	Cox7a2	ENSMUSG00000032330	3	12.106879086740006
P48771	Cox7a2	ENSMUSG00000032330	4	12.109182315647669
P48771	Cox7a2	ENSMUSG00000032330	5	12.034808816038742
P48771	Cox7a2	ENSMUSG00000032330	6	12.144772829518043
P48771	Cox7a2	ENSMUSG00000032330	7	12.197863881474431
P48771	Cox7a2	ENSMUSG00000032330	8	12.430761951654892
P48774	Gstm5	ENSMUSG00000004032	1	9.13138943646141
P48774	Gstm5	ENSMUSG00000004032	2	8.952821122784613
P48774	Gstm5	ENSMUSG00000004032	3	9.903136619060053
P48774	Gstm5	ENSMUSG00000004032	4	9.507203550350274
P48774	Gstm5	ENSMUSG00000004032	5	9.266779736300823
P48774	Gstm5	ENSMUSG00000004032	6	8.938774502953798
P48774	Gstm5	ENSMUSG00000004032	7	8.537462838138822
P48774	Gstm5	ENSMUSG00000004032	8	9.06278667293828
P48776	Tdo2	ENSMUSG00000028011	1	10.855277535961955
P48776	Tdo2	ENSMUSG00000028011	2	10.963353814837324
P48776	Tdo2	ENSMUSG00000028011	3	10.936630865076914
P48776	Tdo2	ENSMUSG00000028011	4	10.800754634309497
P48776	Tdo2	ENSMUSG00000028011	5	10.928540234634816
P48776	Tdo2	ENSMUSG00000028011	6	11.063327311770223
P48776	Tdo2	ENSMUSG00000028011	7	11.296456285619673
P48776	Tdo2	ENSMUSG00000028011	8	11.304461198280773
P48962	Slc25a4	ENSMUSG00000031633	1	9.724312381445076
P48962	Slc25a4	ENSMUSG00000031633	2	10.805290667743542
P48962	Slc25a4	ENSMUSG00000031633	3	7.79867889720359
P48962	Slc25a4	ENSMUSG00000031633	4	8.851266221231702
P48962	Slc25a4	ENSMUSG00000031633	5	9.913101741964425
P48962	Slc25a4	ENSMUSG00000031633	6	8.678383531677294
P48962	Slc25a4	ENSMUSG00000031633	7	9.38681029817538
P48962	Slc25a4	ENSMUSG00000031633	8	10.429057036111882
P49182	Serpind1	ENSMUSG00000022766	1	7.131271788207723
P49182	Serpind1	ENSMUSG00000022766	2	6.537391611555306
P49182	Serpind1	ENSMUSG00000022766	3	6.209545823694433
P49182	Serpind1	ENSMUSG00000022766	4	5.489433167399744
P49182	Serpind1	ENSMUSG00000022766	5	7.136808274149766
P49182	Serpind1	ENSMUSG00000022766	6	6.63857654512816
P49182	Serpind1	ENSMUSG00000022766	7	7.153810518822566
P49182	Serpind1	ENSMUSG00000022766	8	6.680860588455278
P49312	Hnrnpa1	ENSMUSG00000046434	1	10.9693582961012
P49312	Hnrnpa1	ENSMUSG00000046434	2	11.089816241397774
P49312	Hnrnpa1	ENSMUSG00000046434	3	10.878633364399409
P49312	Hnrnpa1	ENSMUSG00000046434	4	10.616041092133031
P49312	Hnrnpa1	ENSMUSG00000046434	5	11.105744706135027
P49312	Hnrnpa1	ENSMUSG00000046434	6	11.285486596778938
P49312	Hnrnpa1	ENSMUSG00000046434	7	11.155228056068195
P49312	Hnrnpa1	ENSMUSG00000046434	8	11.360095366624938
P49429	Hpd	ENSMUSG00000029445	1	13.288092195895596
P49429	Hpd	ENSMUSG00000029445	2	13.205048833738877
P49429	Hpd	ENSMUSG00000029445	3	13.020636026840016
P49429	Hpd	ENSMUSG00000029445	4	12.963500274337534
P49429	Hpd	ENSMUSG00000029445	5	12.880291936363905
P49429	Hpd	ENSMUSG00000029445	6	12.57611530000735
P49429	Hpd	ENSMUSG00000029445	7	12.320632417965967
P49429	Hpd	ENSMUSG00000029445	8	12.37401429110062
P49442	Inpp1	ENSMUSG00000026102	1	6.855895957404478
P49442	Inpp1	ENSMUSG00000026102	2	6.065683182589713
P49442	Inpp1	ENSMUSG00000026102	3	6.044793567093042
P49442	Inpp1	ENSMUSG00000026102	4	0
P49442	Inpp1	ENSMUSG00000026102	5	4.988196948482462
P49442	Inpp1	ENSMUSG00000026102	6	5.940437375102991
P49442	Inpp1	ENSMUSG00000026102	7	4.663793652649138
P49442	Inpp1	ENSMUSG00000026102	8	5.113064095395474
P49443	Ppm1a	ENSMUSG00000021096	1	9.553621136780485
P49443	Ppm1a	ENSMUSG00000021096	2	9.614785729928393
P49443	Ppm1a	ENSMUSG00000021096	3	9.98492416225712
P49443	Ppm1a	ENSMUSG00000021096	4	9.807555388633876
P49443	Ppm1a	ENSMUSG00000021096	5	9.519959014277285
P49443	Ppm1a	ENSMUSG00000021096	6	9.6042373428686
P49443	Ppm1a	ENSMUSG00000021096	7	9.727354230808496
P49443	Ppm1a	ENSMUSG00000021096	8	9.332771356235638
P49586	Pcyt1a	ENSMUSG00000005615	1	10.339076855392173
P49586	Pcyt1a	ENSMUSG00000005615	2	10.39786960998961
P49586	Pcyt1a	ENSMUSG00000005615	3	10.39027658477229
P49586	Pcyt1a	ENSMUSG00000005615	4	10.249850776613346
P49586	Pcyt1a	ENSMUSG00000005615	5	10.129466674563059
P49586	Pcyt1a	ENSMUSG00000005615	6	9.729080740754819
P49586	Pcyt1a	ENSMUSG00000005615	7	10.301454987900991
P49586	Pcyt1a	ENSMUSG00000005615	8	9.913988913077814
P49615	Cdk5	ENSMUSG00000028969	1	4.400582253005716
P49615	Cdk5	ENSMUSG00000028969	2	0
P49615	Cdk5	ENSMUSG00000028969	3	0
P49615	Cdk5	ENSMUSG00000028969	4	4.072823982526399
P49615	Cdk5	ENSMUSG00000028969	5	4.5485024683433215
P49615	Cdk5	ENSMUSG00000028969	6	4.72360266153155
P49615	Cdk5	ENSMUSG00000028969	7	3.41166196063019
P49615	Cdk5	ENSMUSG00000028969	8	4.054697782844969
P49710	Hcls1	ENSMUSG00000022831	1	7.336596458708424
P49710	Hcls1	ENSMUSG00000022831	2	8.710690521908468
P49710	Hcls1	ENSMUSG00000022831	3	9.267902097662304
P49710	Hcls1	ENSMUSG00000022831	4	7.9115562375998865
P49710	Hcls1	ENSMUSG00000022831	5	9.826360057370676
P49710	Hcls1	ENSMUSG00000022831	6	9.909559630152142
P49710	Hcls1	ENSMUSG00000022831	7	10.172333129162347
P49710	Hcls1	ENSMUSG00000022831	8	9.558938021731711
P49722	Psma2	ENSMUSG00000015671	1	10.832720841630548
P49722	Psma2	ENSMUSG00000015671	2	10.813253259144657
P49722	Psma2	ENSMUSG00000015671	3	10.572297432370624
P49722	Psma2	ENSMUSG00000015671	4	10.668897244442894
P49722	Psma2	ENSMUSG00000015671	5	10.648135122453832
P49722	Psma2	ENSMUSG00000015671	6	10.575103433217873
P49722	Psma2	ENSMUSG00000015671	7	10.698234612807036
P49722	Psma2	ENSMUSG00000015671	8	11.437649322690135
P49817	Cav1	ENSMUSG00000007655	1	0
P49817	Cav1	ENSMUSG00000007655	2	9.906303675674074
P49817	Cav1	ENSMUSG00000007655	3	0
P49817	Cav1	ENSMUSG00000007655	4	0
P49817	Cav1	ENSMUSG00000007655	5	0
P49817	Cav1	ENSMUSG00000007655	6	7.834308066667266
P49817	Cav1	ENSMUSG00000007655	7	7.258756101537156
P49817	Cav1	ENSMUSG00000007655	8	7.626907785763538
P49935	Ctsh	ENSMUSG00000032359	1	10.192962883351521
P49935	Ctsh	ENSMUSG00000032359	2	9.766177069130228
P49935	Ctsh	ENSMUSG00000032359	3	10.370328871530106
P49935	Ctsh	ENSMUSG00000032359	4	10.057564728136468
P49935	Ctsh	ENSMUSG00000032359	5	9.7819186878398
P49935	Ctsh	ENSMUSG00000032359	6	9.716678592285692
P49935	Ctsh	ENSMUSG00000032359	7	9.814520949899148
P49935	Ctsh	ENSMUSG00000032359	8	9.724176906863008
P49962	Srp9	ENSMUSG00000026511	1	3.4955189030608493
P49962	Srp9	ENSMUSG00000026511	2	0
P49962	Srp9	ENSMUSG00000026511	3	2.9509937389006877
P49962	Srp9	ENSMUSG00000026511	4	2.22438084325102
P49962	Srp9	ENSMUSG00000026511	5	2.9349150452713246
P49962	Srp9	ENSMUSG00000026511	6	1.782767526444161
P49962	Srp9	ENSMUSG00000026511	7	2.2808581765896814
P49962	Srp9	ENSMUSG00000026511	8	2.3649935759833904
P50171	H2-Ke6	ENSMUSG00000073422	1	9.937577717154586
P50171	H2-Ke6	ENSMUSG00000073422	2	9.111984783465438
P50171	H2-Ke6	ENSMUSG00000073422	3	9.639205187348695
P50171	H2-Ke6	ENSMUSG00000073422	4	9.592178848152056
P50171	H2-Ke6	ENSMUSG00000073422	5	9.737807522631874
P50171	H2-Ke6	ENSMUSG00000073422	6	9.754768997615168
P50171	H2-Ke6	ENSMUSG00000073422	7	9.804570102613013
P50171	H2-Ke6	ENSMUSG00000073422	8	9.9385209152714
P50172	Hsd11b1	ENSMUSG00000016194	1	11.323919180047026
P50172	Hsd11b1	ENSMUSG00000016194	2	11.476194748995598
P50172	Hsd11b1	ENSMUSG00000016194	3	11.797943182616077
P50172	Hsd11b1	ENSMUSG00000016194	4	12.078644856759954
P50172	Hsd11b1	ENSMUSG00000016194	5	12.464618057140903
P50172	Hsd11b1	ENSMUSG00000016194	6	12.71611004899181
P50172	Hsd11b1	ENSMUSG00000016194	7	13.004572330432108
P50172	Hsd11b1	ENSMUSG00000016194	8	13.064452049114433
P50247	Ahcyl	ENSMUSG00000048087	1	13.039262994397873
P50247	Ahcyl	ENSMUSG00000048087	2	12.892334662776125
P50247	Ahcyl	ENSMUSG00000048087	3	12.917022950916136
P50247	Ahcyl	ENSMUSG00000048087	4	12.854569034171927
P50247	Ahcyl	ENSMUSG00000048087	5	12.955464435716488
P50247	Ahcyl	ENSMUSG00000048087	6	12.814475820310994
P50247	Ahcyl	ENSMUSG00000048087	7	12.80033833215195
P50247	Ahcyl	ENSMUSG00000048087	8	12.86307731452638
P50285	Fmo1	ENSMUSG00000040181	1	12.526673672363131
P50285	Fmo1	ENSMUSG00000040181	2	12.639187888702963
P50285	Fmo1	ENSMUSG00000040181	3	12.233090842480411
P50285	Fmo1	ENSMUSG00000040181	4	11.902500652353702
P50285	Fmo1	ENSMUSG00000040181	5	11.677442056251408
P50285	Fmo1	ENSMUSG00000040181	6	11.619236270635426
P50285	Fmo1	ENSMUSG00000040181	7	11.289196923098451
P50285	Fmo1	ENSMUSG00000040181	8	11.146091052839582
P50295	Nat2	ENSMUSG00000051147	1	10.737643986620123
P50295	Nat2	ENSMUSG00000051147	2	10.467415053303691
P50295	Nat2	ENSMUSG00000051147	3	9.79599461065277
P50295	Nat2	ENSMUSG00000051147	4	10.50562964592387
P50295	Nat2	ENSMUSG00000051147	5	10.543823805468532
P50295	Nat2	ENSMUSG00000051147	6	10.363825955541945
P50295	Nat2	ENSMUSG00000051147	7	10.237701302629079
P50295	Nat2	ENSMUSG00000051147	8	10.019010855148382
P50396	Gdi1	ENSMUSG00000015291	1	10.620176974346881
P50396	Gdi1	ENSMUSG00000015291	2	10.328067849543956
P50396	Gdi1	ENSMUSG00000015291	3	10.333019997624978
P50396	Gdi1	ENSMUSG00000015291	4	10.33809213336439
P50396	Gdi1	ENSMUSG00000015291	5	10.555363759462303
P50396	Gdi1	ENSMUSG00000015291	6	10.478368319579538
P50396	Gdi1	ENSMUSG00000015291	7	10.410603565240464
P50396	Gdi1	ENSMUSG00000015291	8	10.900813357646847
P50427	Sts	NA	1	9.929077839321769
P50427	Sts	NA	2	9.616471306925922
P50427	Sts	NA	3	9.522704069325192
P50427	Sts	NA	4	9.878367718344322
P50427	Sts	NA	5	9.926623653608063
P50427	Sts	NA	6	9.357759192094028
P50427	Sts	NA	7	9.236834486773608
P50427	Sts	NA	8	9.143054832968923
P50429	Arsb	ENSMUSG00000042082	1	9.35454092570534
P50429	Arsb	ENSMUSG00000042082	2	8.816437412288256
P50429	Arsb	ENSMUSG00000042082	3	9.707014734435722
P50429	Arsb	ENSMUSG00000042082	4	8.317135376728075
P50429	Arsb	ENSMUSG00000042082	5	9.008048833586049
P50429	Arsb	ENSMUSG00000042082	6	9.080348866342367
P50429	Arsb	ENSMUSG00000042082	7	7.941146263024389
P50429	Arsb	ENSMUSG00000042082	8	8.176169828461811
P50431	Shmt1	ENSMUSG00000020534	1	11.554454197956227
P50431	Shmt1	ENSMUSG00000020534	2	11.555997200603292
P50431	Shmt1	ENSMUSG00000020534	3	11.51570683382102
P50431	Shmt1	ENSMUSG00000020534	4	11.791375526318957
P50431	Shmt1	ENSMUSG00000020534	5	11.619752758546557
P50431	Shmt1	ENSMUSG00000020534	6	11.651787998794662
P50431	Shmt1	ENSMUSG00000020534	7	11.853993345965526
P50431	Shmt1	ENSMUSG00000020534	8	11.754297576358274
P50462	Csrp3	ENSMUSG00000030470	1	8.931479772663716
P50462	Csrp3	ENSMUSG00000030470	2	7.930179277554591
P50462	Csrp3	ENSMUSG00000030470	3	8.612255435404146
P50462	Csrp3	ENSMUSG00000030470	4	7.941548724242825
P50462	Csrp3	ENSMUSG00000030470	5	8.757373532373482
P50462	Csrp3	ENSMUSG00000030470	6	8.226668170232495
P50462	Csrp3	ENSMUSG00000030470	7	8.17942599502819
P50462	Csrp3	ENSMUSG00000030470	8	7.20776071749004
P50516	Atp6v1a	ENSMUSG00000052459	1	10.445156392487963
P50516	Atp6v1a	ENSMUSG00000052459	2	10.931870602098982
P50516	Atp6v1a	ENSMUSG00000052459	3	10.164437986183742
P50516	Atp6v1a	ENSMUSG00000052459	4	10.105821446251426
P50516	Atp6v1a	ENSMUSG00000052459	5	10.234947448068697
P50516	Atp6v1a	ENSMUSG00000052459	6	10.244931553046133
P50516	Atp6v1a	ENSMUSG00000052459	7	10.439353888101872
P50516	Atp6v1a	ENSMUSG00000052459	8	10.377237258057882
P50518	Atp6v1e1	ENSMUSG00000019210	1	8.172199042355988
P50518	Atp6v1e1	ENSMUSG00000019210	2	8.534594715651725
P50518	Atp6v1e1	ENSMUSG00000019210	3	8.926875688595535
P50518	Atp6v1e1	ENSMUSG00000019210	4	9.270933958233753
P50518	Atp6v1e1	ENSMUSG00000019210	5	9.735647718262843
P50518	Atp6v1e1	ENSMUSG00000019210	6	8.931498125006351
P50518	Atp6v1e1	ENSMUSG00000019210	7	9.678470720037433
P50518	Atp6v1e1	ENSMUSG00000019210	8	9.217677825144223
P50544	Acadvl	ENSMUSG00000018574	1	12.027217618706413
P50544	Acadvl	ENSMUSG00000018574	2	12.047519455735959
P50544	Acadvl	ENSMUSG00000018574	3	11.992485959726618
P50544	Acadvl	ENSMUSG00000018574	4	11.930066535990761
P50544	Acadvl	ENSMUSG00000018574	5	11.906229463425687
P50544	Acadvl	ENSMUSG00000018574	6	12.026227076052404
P50544	Acadvl	ENSMUSG00000018574	7	12.088381141684128
P50544	Acadvl	ENSMUSG00000018574	8	12.023755622324657
P50580	Pa2g4	ENSMUSG00000025364	1	11.495205042643484
P50580	Pa2g4	ENSMUSG00000025364	2	11.136619632050191
P50580	Pa2g4	ENSMUSG00000025364	3	11.579298866963406
P50580	Pa2g4	ENSMUSG00000025364	4	11.633249706131865
P50580	Pa2g4	ENSMUSG00000025364	5	11.529751143360016
P50580	Pa2g4	ENSMUSG00000025364	6	11.775929326943192
P50580	Pa2g4	ENSMUSG00000025364	7	11.759292259278283
P50580	Pa2g4	ENSMUSG00000025364	8	11.843648175006091
P51125	Cast	ENSMUSG00000021585	1	9.748750819087576
P51125	Cast	ENSMUSG00000021585	2	10.153153983917237
P51125	Cast	ENSMUSG00000021585	3	9.142160157809782
P51125	Cast	ENSMUSG00000021585	4	9.303731623112894
P51125	Cast	ENSMUSG00000021585	5	9.342562328587448
P51125	Cast	ENSMUSG00000021585	6	9.218710395144521
P51125	Cast	ENSMUSG00000021585	7	9.361656714001
P51125	Cast	ENSMUSG00000021585	8	9.358479231320151
P51150	Rab7	ENSMUSG00000079477	1	11.55845544942814
P51150	Rab7	ENSMUSG00000079477	2	11.664578206146787
P51150	Rab7	ENSMUSG00000079477	3	11.479258511549716
P51150	Rab7	ENSMUSG00000079477	4	11.501664955804065
P51150	Rab7	ENSMUSG00000079477	5	11.457345750143718
P51150	Rab7	ENSMUSG00000079477	6	11.569831966163505
P51150	Rab7	ENSMUSG00000079477	7	11.628155886693298
P51150	Rab7	ENSMUSG00000079477	8	11.586935201045632
P51175	Ppox	ENSMUSG00000062729	1	9.567003886532682
P51175	Ppox	ENSMUSG00000062729	2	10.660055099237265
P51175	Ppox	ENSMUSG00000062729	3	8.50515197604363
P51175	Ppox	ENSMUSG00000062729	4	10.722883645721819
P51175	Ppox	ENSMUSG00000062729	5	9.656505361389861
P51175	Ppox	ENSMUSG00000062729	6	9.901085594870375
P51175	Ppox	ENSMUSG00000062729	7	9.408667931810372
P51175	Ppox	ENSMUSG00000062729	8	8.921750305843684
P51410	Rpl9	ENSMUSG00000047215	1	11.097448339017847
P51410	Rpl9	ENSMUSG00000047215	2	11.14167352511976
P51410	Rpl9	ENSMUSG00000047215	3	11.008442505697507
P51410	Rpl9	ENSMUSG00000047215	4	11.090336493682045
P51410	Rpl9	ENSMUSG00000047215	5	10.951452045633982
P51410	Rpl9	ENSMUSG00000047215	6	11.04958909330244
P51410	Rpl9	ENSMUSG00000047215	7	11.027877688780844
P51410	Rpl9	ENSMUSG00000047215	8	11.02692683245763
P51658	Hsd17b2	ENSMUSG00000031844	1	12.37725185860547
P51658	Hsd17b2	ENSMUSG00000031844	2	12.403132171173377
P51658	Hsd17b2	ENSMUSG00000031844	3	12.114280651604219
P51658	Hsd17b2	ENSMUSG00000031844	4	12.09662455165508
P51658	Hsd17b2	ENSMUSG00000031844	5	12.03855480516349
P51658	Hsd17b2	ENSMUSG00000031844	6	12.05953143659884
P51658	Hsd17b2	ENSMUSG00000031844	7	12.167708291362148
P51658	Hsd17b2	ENSMUSG00000031844	8	12.114244680948397
P51660	Hsd17b4	ENSMUSG00000024507	1	13.113560452240229
P51660	Hsd17b4	ENSMUSG00000024507	2	12.908410191497977
P51660	Hsd17b4	ENSMUSG00000024507	3	12.815126905013168
P51660	Hsd17b4	ENSMUSG00000024507	4	12.61511398721631
P51660	Hsd17b4	ENSMUSG00000024507	5	12.468051777080017
P51660	Hsd17b4	ENSMUSG00000024507	6	12.348008575549164
P51660	Hsd17b4	ENSMUSG00000024507	7	12.283344438526665
P51660	Hsd17b4	ENSMUSG00000024507	8	12.170120455560104
P51855	Gss	ENSMUSG00000027610	1	9.4065042069506
P51855	Gss	ENSMUSG00000027610	2	8.767578986482606
P51855	Gss	ENSMUSG00000027610	3	8.71071661283841
P51855	Gss	ENSMUSG00000027610	4	9.944667609430093
P51855	Gss	ENSMUSG00000027610	5	9.951089585949479
P51855	Gss	ENSMUSG00000027610	6	9.714956796283198
P51855	Gss	ENSMUSG00000027610	7	9.884077668127171
P51855	Gss	ENSMUSG00000027610	8	10.092565404141181
P51859	Hdgf	ENSMUSG00000004897	1	10.90488006014405
P51859	Hdgf	ENSMUSG00000004897	2	11.023418689104592
P51859	Hdgf	ENSMUSG00000004897	3	10.512922147862795
P51859	Hdgf	ENSMUSG00000004897	4	10.685393715628711
P51859	Hdgf	ENSMUSG00000004897	5	10.765664232836698
P51859	Hdgf	ENSMUSG00000004897	6	10.622915869185379
P51859	Hdgf	ENSMUSG00000004897	7	10.731564205633957
P51859	Hdgf	ENSMUSG00000004897	8	10.855880506418627
P51863	Atp6v0d1	ENSMUSG00000013160	1	11.395898273373868
P51863	Atp6v0d1	ENSMUSG00000013160	2	11.028954040857132
P51863	Atp6v0d1	ENSMUSG00000013160	3	11.386103038017938
P51863	Atp6v0d1	ENSMUSG00000013160	4	11.615408550500161
P51863	Atp6v0d1	ENSMUSG00000013160	5	11.086479747135938
P51863	Atp6v0d1	ENSMUSG00000013160	6	11.227116618334207
P51863	Atp6v0d1	ENSMUSG00000013160	7	11.261900613073117
P51863	Atp6v0d1	ENSMUSG00000013160	8	11.37560765753044
P51881	Slc25a5	ENSMUSG00000016319	1	14.17250317579
P51881	Slc25a5	ENSMUSG00000016319	2	14.009953793206877
P51881	Slc25a5	ENSMUSG00000016319	3	14.012400201123963
P51881	Slc25a5	ENSMUSG00000016319	4	13.968318505390819
P51881	Slc25a5	ENSMUSG00000016319	5	14.001156682603568
P51881	Slc25a5	ENSMUSG00000016319	6	14.075286238778839
P51881	Slc25a5	ENSMUSG00000016319	7	14.259449474741306
P51881	Slc25a5	ENSMUSG00000016319	8	14.314038908656979
P51885	Lum	ENSMUSG00000036446	1	10.067420152376284
P51885	Lum	ENSMUSG00000036446	2	10.219960907864076
P51885	Lum	ENSMUSG00000036446	3	10.097863910128046
P51885	Lum	ENSMUSG00000036446	4	10.007187491523053
P51885	Lum	ENSMUSG00000036446	5	9.724571666380724
P51885	Lum	ENSMUSG00000036446	6	9.832940798869286
P51885	Lum	ENSMUSG00000036446	7	9.714848932697933
P51885	Lum	ENSMUSG00000036446	8	10.001575186052644
P52019	Sqle	ENSMUSG00000022351	1	7.8245935629039085
P52019	Sqle	ENSMUSG00000022351	2	8.602399404858286
P52019	Sqle	ENSMUSG00000022351	3	8.544022549856539
P52019	Sqle	ENSMUSG00000022351	4	8.32848828430248
P52019	Sqle	ENSMUSG00000022351	5	8.512331975922155
P52019	Sqle	ENSMUSG00000022351	6	8.870273778476692
P52019	Sqle	ENSMUSG00000022351	7	8.732506811682894
P52019	Sqle	ENSMUSG00000022351	8	8.942841280580897
P52196	Tst	ENSMUSG00000044986	1	12.440286985158934
P52196	Tst	ENSMUSG00000044986	2	12.360010622841257
P52196	Tst	ENSMUSG00000044986	3	12.306365828017542
P52196	Tst	ENSMUSG00000044986	4	12.312922611525885
P52196	Tst	ENSMUSG00000044986	5	12.271112264110315
P52196	Tst	ENSMUSG00000044986	6	12.262693539160228
P52196	Tst	ENSMUSG00000044986	7	12.222590946517213
P52196	Tst	ENSMUSG00000044986	8	12.339011748360525
P52293	Kpna2	ENSMUSG00000018362	1	5.923665699845108
P52293	Kpna2	ENSMUSG00000018362	2	0
P52293	Kpna2	ENSMUSG00000018362	3	5.585226316715999
P52293	Kpna2	ENSMUSG00000018362	4	7.096454292751571
P52293	Kpna2	ENSMUSG00000018362	5	6.179594593838683
P52293	Kpna2	ENSMUSG00000018362	6	6.71101047952836
P52293	Kpna2	ENSMUSG00000018362	7	7.089802065684516
P52293	Kpna2	ENSMUSG00000018362	8	5.03099902699403
P52430	Pon1	ENSMUSG00000002588	1	12.572388430822091
P52430	Pon1	ENSMUSG00000002588	2	12.490968766921155
P52430	Pon1	ENSMUSG00000002588	3	12.22474993353262
P52430	Pon1	ENSMUSG00000002588	4	12.026302344511834
P52430	Pon1	ENSMUSG00000002588	5	11.746491499611846
P52430	Pon1	ENSMUSG00000002588	6	11.401669576914314
P52430	Pon1	ENSMUSG00000002588	7	11.050444471207253
P52430	Pon1	ENSMUSG00000002588	8	10.52999143456357
P52479	Usp10	ENSMUSG00000031826	1	9.836079420370007
P52479	Usp10	ENSMUSG00000031826	2	8.97129760942434
P52479	Usp10	ENSMUSG00000031826	3	9.586140363017352
P52479	Usp10	ENSMUSG00000031826	4	9.4218032217635
P52479	Usp10	ENSMUSG00000031826	5	9.237436167474975
P52479	Usp10	ENSMUSG00000031826	6	9.327962385398537
P52479	Usp10	ENSMUSG00000031826	7	8.984534201298851
P52479	Usp10	ENSMUSG00000031826	8	9.197016844012536
P52480	Pkm	ENSMUSG00000032294	1	9.557752024094075
P52480	Pkm	ENSMUSG00000032294	2	10.493470234276254
P52480	Pkm	ENSMUSG00000032294	3	9.840490813146202
