Protein	Symbol	ENSEMBL	bin	int
Q8BGB7	Enoph1	ENSMUSG00000029326	4	0
Q8BGB7	Enoph1	ENSMUSG00000029326	5	0
Q8BGB7	Enoph1	ENSMUSG00000029326	6	0
Q8BGB7	Enoph1	ENSMUSG00000029326	7	0
Q8BGB7	Enoph1	ENSMUSG00000029326	8	0
Q8BGC0	Htatsf1	ENSMUSG00000067873	1	0
Q8BGC0	Htatsf1	ENSMUSG00000067873	2	0
Q8BGC0	Htatsf1	ENSMUSG00000067873	3	0
Q8BGC0	Htatsf1	ENSMUSG00000067873	4	0
Q8BGC0	Htatsf1	ENSMUSG00000067873	5	0
Q8BGC0	Htatsf1	ENSMUSG00000067873	6	0
Q8BGC0	Htatsf1	ENSMUSG00000067873	7	0
Q8BGC0	Htatsf1	ENSMUSG00000067873	8	0
Q8BGC4	Zadh2	ENSMUSG00000049090	1	8.790907709479072
Q8BGC4	Zadh2	ENSMUSG00000049090	2	10.955401478905086
Q8BGC4	Zadh2	ENSMUSG00000049090	3	10.676543180614628
Q8BGC4	Zadh2	ENSMUSG00000049090	4	10.484207508421877
Q8BGC4	Zadh2	ENSMUSG00000049090	5	10.548436588695239
Q8BGC4	Zadh2	ENSMUSG00000049090	6	10.060965273922143
Q8BGC4	Zadh2	ENSMUSG00000049090	7	0
Q8BGC4	Zadh2	ENSMUSG00000049090	8	0
Q8BGD8	Coa6	ENSMUSG00000051671	1	0
Q8BGD8	Coa6	ENSMUSG00000051671	2	0
Q8BGD8	Coa6	ENSMUSG00000051671	3	0
Q8BGD8	Coa6	ENSMUSG00000051671	4	0
Q8BGD8	Coa6	ENSMUSG00000051671	5	0
Q8BGD8	Coa6	ENSMUSG00000051671	6	0
Q8BGD8	Coa6	ENSMUSG00000051671	7	0
Q8BGD8	Coa6	ENSMUSG00000051671	8	0
Q8BGD9	Eif4b	ENSMUSG00000058655	1	9.053028946215095
Q8BGD9	Eif4b	ENSMUSG00000058655	2	0
Q8BGD9	Eif4b	ENSMUSG00000058655	3	10.621640762894927
Q8BGD9	Eif4b	ENSMUSG00000058655	4	0
Q8BGD9	Eif4b	ENSMUSG00000058655	5	0
Q8BGD9	Eif4b	ENSMUSG00000058655	6	0
Q8BGD9	Eif4b	ENSMUSG00000058655	7	0
Q8BGD9	Eif4b	ENSMUSG00000058655	8	0
Q8BGE6	Atg4b	ENSMUSG00000026280	1	0
Q8BGE6	Atg4b	ENSMUSG00000026280	2	0
Q8BGE6	Atg4b	ENSMUSG00000026280	3	0
Q8BGE6	Atg4b	ENSMUSG00000026280	4	0
Q8BGE6	Atg4b	ENSMUSG00000026280	5	0
Q8BGE6	Atg4b	ENSMUSG00000026280	6	0
Q8BGE6	Atg4b	ENSMUSG00000026280	7	0
Q8BGE6	Atg4b	ENSMUSG00000026280	8	0
Q8BGF6	Elmod2	ENSMUSG00000035151	1	0
Q8BGF6	Elmod2	ENSMUSG00000035151	2	0
Q8BGF6	Elmod2	ENSMUSG00000035151	3	0
Q8BGF6	Elmod2	ENSMUSG00000035151	4	0
Q8BGF6	Elmod2	ENSMUSG00000035151	5	0
Q8BGF6	Elmod2	ENSMUSG00000035151	6	0
Q8BGF6	Elmod2	ENSMUSG00000035151	7	0
Q8BGF6	Elmod2	ENSMUSG00000035151	8	0
Q8BGF9	Slc25a44	ENSMUSG00000050144	1	0
Q8BGF9	Slc25a44	ENSMUSG00000050144	2	0
Q8BGF9	Slc25a44	ENSMUSG00000050144	3	0
Q8BGF9	Slc25a44	ENSMUSG00000050144	4	0
Q8BGF9	Slc25a44	ENSMUSG00000050144	5	0
Q8BGF9	Slc25a44	ENSMUSG00000050144	6	0
Q8BGF9	Slc25a44	ENSMUSG00000050144	7	0
Q8BGF9	Slc25a44	ENSMUSG00000050144	8	0
Q8BGG9	Acnat2	ENSMUSG00000060317	1	0
Q8BGG9	Acnat2	ENSMUSG00000060317	2	0
Q8BGG9	Acnat2	ENSMUSG00000060317	3	0
Q8BGG9	Acnat2	ENSMUSG00000060317	4	0
Q8BGG9	Acnat2	ENSMUSG00000060317	5	0
Q8BGG9	Acnat2	ENSMUSG00000060317	6	0
Q8BGG9	Acnat2	ENSMUSG00000060317	7	0
Q8BGG9	Acnat2	ENSMUSG00000060317	8	0
Q8BGH2	Samm50	ENSMUSG00000022437	1	11.957433102993
Q8BGH2	Samm50	ENSMUSG00000022437	2	11.777804162067186
Q8BGH2	Samm50	ENSMUSG00000022437	3	11.685647141248358
Q8BGH2	Samm50	ENSMUSG00000022437	4	11.907819635128481
Q8BGH2	Samm50	ENSMUSG00000022437	5	11.836217168779282
Q8BGH2	Samm50	ENSMUSG00000022437	6	12.088222990600043
Q8BGH2	Samm50	ENSMUSG00000022437	7	12.000116606856976
Q8BGH2	Samm50	ENSMUSG00000022437	8	11.847183832942042
Q8BGI5	Pex26	ENSMUSG00000067825	1	0
Q8BGI5	Pex26	ENSMUSG00000067825	2	0
Q8BGI5	Pex26	ENSMUSG00000067825	3	0
Q8BGI5	Pex26	ENSMUSG00000067825	4	0
Q8BGI5	Pex26	ENSMUSG00000067825	5	0
Q8BGI5	Pex26	ENSMUSG00000067825	6	0
Q8BGI5	Pex26	ENSMUSG00000067825	7	0
Q8BGI5	Pex26	ENSMUSG00000067825	8	0
Q8BGJ5	Ptbp1	ENSMUSG00000006498	1	11.964593658206583
Q8BGJ5	Ptbp1	ENSMUSG00000006498	2	11.943783635163582
Q8BGJ5	Ptbp1	ENSMUSG00000006498	3	11.957569697839476
Q8BGJ5	Ptbp1	ENSMUSG00000006498	4	12.009593548613688
Q8BGJ5	Ptbp1	ENSMUSG00000006498	5	12.093951987893501
Q8BGJ5	Ptbp1	ENSMUSG00000006498	6	12.049101850734845
Q8BGJ5	Ptbp1	ENSMUSG00000006498	7	12.114284832257598
Q8BGJ5	Ptbp1	ENSMUSG00000006498	8	12.025962505703442
Q8BGL3	Sult2a8	ENSMUSG00000030378	1	12.870353865146804
Q8BGL3	Sult2a8	ENSMUSG00000030378	2	12.95234577237177
Q8BGL3	Sult2a8	ENSMUSG00000030378	3	12.830360016669617
Q8BGL3	Sult2a8	ENSMUSG00000030378	4	12.67412647956016
Q8BGL3	Sult2a8	ENSMUSG00000030378	5	12.511382746483172
Q8BGL3	Sult2a8	ENSMUSG00000030378	6	12.450700990582042
Q8BGL3	Sult2a8	ENSMUSG00000030378	7	11.95790852920451
Q8BGL3	Sult2a8	ENSMUSG00000030378	8	11.979033917039043
Q8BGQ7	Aars	ENSMUSG00000031960	1	11.401121914170155
Q8BGQ7	Aars	ENSMUSG00000031960	2	11.208646700047847
Q8BGQ7	Aars	ENSMUSG00000031960	3	11.161356441440628
Q8BGQ7	Aars	ENSMUSG00000031960	4	11.281967259061995
Q8BGQ7	Aars	ENSMUSG00000031960	5	11.325085557146076
Q8BGQ7	Aars	ENSMUSG00000031960	6	11.401732094836243
Q8BGQ7	Aars	ENSMUSG00000031960	7	11.209900769236702
Q8BGQ7	Aars	ENSMUSG00000031960	8	11.339762389656043
Q8BGR9	Ublcp1	ENSMUSG00000041231	1	0
Q8BGR9	Ublcp1	ENSMUSG00000041231	2	0
Q8BGR9	Ublcp1	ENSMUSG00000041231	3	0
Q8BGR9	Ublcp1	ENSMUSG00000041231	4	0
Q8BGR9	Ublcp1	ENSMUSG00000041231	5	0
Q8BGR9	Ublcp1	ENSMUSG00000041231	6	0
Q8BGR9	Ublcp1	ENSMUSG00000041231	7	0
Q8BGR9	Ublcp1	ENSMUSG00000041231	8	0
Q8BGS1	Epb41l5	ENSMUSG00000026383	1	8.196916772670404
Q8BGS1	Epb41l5	ENSMUSG00000026383	2	0
Q8BGS1	Epb41l5	ENSMUSG00000026383	3	0
Q8BGS1	Epb41l5	ENSMUSG00000026383	4	8.02691183683784
Q8BGS1	Epb41l5	ENSMUSG00000026383	5	0
Q8BGS1	Epb41l5	ENSMUSG00000026383	6	0
Q8BGS1	Epb41l5	ENSMUSG00000026383	7	10.130972576400223
Q8BGS1	Epb41l5	ENSMUSG00000026383	8	0
Q8BGS2	Bola2	ENSMUSG00000047721	1	0
Q8BGS2	Bola2	ENSMUSG00000047721	2	0
Q8BGS2	Bola2	ENSMUSG00000047721	3	0
Q8BGS2	Bola2	ENSMUSG00000047721	4	0
Q8BGS2	Bola2	ENSMUSG00000047721	5	0
Q8BGS2	Bola2	ENSMUSG00000047721	6	0
Q8BGS2	Bola2	ENSMUSG00000047721	7	0
Q8BGS2	Bola2	ENSMUSG00000047721	8	0
Q8BGT5	Gpt2	ENSMUSG00000031700	1	11.458435490523504
Q8BGT5	Gpt2	ENSMUSG00000031700	2	11.663456128027047
Q8BGT5	Gpt2	ENSMUSG00000031700	3	11.569606770303325
Q8BGT5	Gpt2	ENSMUSG00000031700	4	11.775383784463036
Q8BGT5	Gpt2	ENSMUSG00000031700	5	11.845412974087173
Q8BGT5	Gpt2	ENSMUSG00000031700	6	11.910367954789944
Q8BGT5	Gpt2	ENSMUSG00000031700	7	12.00343061039185
Q8BGT5	Gpt2	ENSMUSG00000031700	8	11.733537341517042
Q8BGT7	Smndc1	ENSMUSG00000025024	1	0
Q8BGT7	Smndc1	ENSMUSG00000025024	2	0
Q8BGT7	Smndc1	ENSMUSG00000025024	3	0
Q8BGT7	Smndc1	ENSMUSG00000025024	4	0
Q8BGT7	Smndc1	ENSMUSG00000025024	5	0
Q8BGT7	Smndc1	ENSMUSG00000025024	6	0
Q8BGT7	Smndc1	ENSMUSG00000025024	7	0
Q8BGT7	Smndc1	ENSMUSG00000025024	8	0
Q8BH00	Aldh8a1	ENSMUSG00000037542	1	12.247225781295265
Q8BH00	Aldh8a1	ENSMUSG00000037542	2	12.234421544109107
Q8BH00	Aldh8a1	ENSMUSG00000037542	3	12.228261909705143
Q8BH00	Aldh8a1	ENSMUSG00000037542	4	12.252182064149236
Q8BH00	Aldh8a1	ENSMUSG00000037542	5	12.255505780019126
Q8BH00	Aldh8a1	ENSMUSG00000037542	6	12.298352061210043
Q8BH00	Aldh8a1	ENSMUSG00000037542	7	12.238376859439555
Q8BH00	Aldh8a1	ENSMUSG00000037542	8	12.225006327892242
Q8BH04	Pck2	ENSMUSG00000040618	1	0
Q8BH04	Pck2	ENSMUSG00000040618	2	0
Q8BH04	Pck2	ENSMUSG00000040618	3	0
Q8BH04	Pck2	ENSMUSG00000040618	4	0
Q8BH04	Pck2	ENSMUSG00000040618	5	0
Q8BH04	Pck2	ENSMUSG00000040618	6	0
Q8BH04	Pck2	ENSMUSG00000040618	7	0
Q8BH04	Pck2	ENSMUSG00000040618	8	0
Q8BH24	Tm9sf4	ENSMUSG00000068040	1	0
Q8BH24	Tm9sf4	ENSMUSG00000068040	2	0
Q8BH24	Tm9sf4	ENSMUSG00000068040	3	0
Q8BH24	Tm9sf4	ENSMUSG00000068040	4	0
Q8BH24	Tm9sf4	ENSMUSG00000068040	5	0
Q8BH24	Tm9sf4	ENSMUSG00000068040	6	0
Q8BH24	Tm9sf4	ENSMUSG00000068040	7	0
Q8BH24	Tm9sf4	ENSMUSG00000068040	8	0
Q8BH35	C8b	ENSMUSG00000029656	1	0
Q8BH35	C8b	ENSMUSG00000029656	2	0
Q8BH35	C8b	ENSMUSG00000029656	3	0
Q8BH35	C8b	ENSMUSG00000029656	4	0
Q8BH35	C8b	ENSMUSG00000029656	5	0
Q8BH35	C8b	ENSMUSG00000029656	6	0
Q8BH35	C8b	ENSMUSG00000029656	7	0
Q8BH35	C8b	ENSMUSG00000029656	8	0
Q8BH43	Wasf2	ENSMUSG00000028868	1	0
Q8BH43	Wasf2	ENSMUSG00000028868	2	0
Q8BH43	Wasf2	ENSMUSG00000028868	3	0
Q8BH43	Wasf2	ENSMUSG00000028868	4	0
Q8BH43	Wasf2	ENSMUSG00000028868	5	0
Q8BH43	Wasf2	ENSMUSG00000028868	6	0
Q8BH43	Wasf2	ENSMUSG00000028868	7	0
Q8BH43	Wasf2	ENSMUSG00000028868	8	0
Q8BH48	Ubap1	ENSMUSG00000028437	1	0
Q8BH48	Ubap1	ENSMUSG00000028437	2	0
Q8BH48	Ubap1	ENSMUSG00000028437	3	0
Q8BH48	Ubap1	ENSMUSG00000028437	4	0
Q8BH48	Ubap1	ENSMUSG00000028437	5	0
Q8BH48	Ubap1	ENSMUSG00000028437	6	0
Q8BH48	Ubap1	ENSMUSG00000028437	7	0
Q8BH48	Ubap1	ENSMUSG00000028437	8	0
Q8BH58	Tiprl	ENSMUSG00000040843	1	0
Q8BH58	Tiprl	ENSMUSG00000040843	2	0
Q8BH58	Tiprl	ENSMUSG00000040843	3	0
Q8BH58	Tiprl	ENSMUSG00000040843	4	0
Q8BH58	Tiprl	ENSMUSG00000040843	5	0
Q8BH58	Tiprl	ENSMUSG00000040843	6	0
Q8BH58	Tiprl	ENSMUSG00000040843	7	0
Q8BH58	Tiprl	ENSMUSG00000040843	8	0
Q8BH59	Slc25a12	ENSMUSG00000027010	1	12.33204568118666
Q8BH59	Slc25a12	ENSMUSG00000027010	2	12.378647317958167
Q8BH59	Slc25a12	ENSMUSG00000027010	3	12.387314464138816
Q8BH59	Slc25a12	ENSMUSG00000027010	4	12.222486363064364
Q8BH59	Slc25a12	ENSMUSG00000027010	5	12.176711017691499
Q8BH59	Slc25a12	ENSMUSG00000027010	6	12.498378397096642
Q8BH59	Slc25a12	ENSMUSG00000027010	7	12.257488005792494
Q8BH59	Slc25a12	ENSMUSG00000027010	8	12.215766943094243
Q8BH60	Gopc	ENSMUSG00000019861	1	0
Q8BH60	Gopc	ENSMUSG00000019861	2	0
Q8BH60	Gopc	ENSMUSG00000019861	3	0
Q8BH60	Gopc	ENSMUSG00000019861	4	0
Q8BH60	Gopc	ENSMUSG00000019861	5	0
Q8BH60	Gopc	ENSMUSG00000019861	6	0
Q8BH60	Gopc	ENSMUSG00000019861	7	0
Q8BH60	Gopc	ENSMUSG00000019861	8	0
Q8BH61	F13a1	ENSMUSG00000039109	1	0
Q8BH61	F13a1	ENSMUSG00000039109	2	0
Q8BH61	F13a1	ENSMUSG00000039109	3	0
Q8BH61	F13a1	ENSMUSG00000039109	4	0
Q8BH61	F13a1	ENSMUSG00000039109	5	0
Q8BH61	F13a1	ENSMUSG00000039109	6	0
Q8BH61	F13a1	ENSMUSG00000039109	7	0
Q8BH61	F13a1	ENSMUSG00000039109	8	0
Q8BH64	Ehd2	ENSMUSG00000074364	1	0
Q8BH64	Ehd2	ENSMUSG00000074364	2	0
Q8BH64	Ehd2	ENSMUSG00000074364	3	0
Q8BH64	Ehd2	ENSMUSG00000074364	4	0
Q8BH64	Ehd2	ENSMUSG00000074364	5	0
Q8BH64	Ehd2	ENSMUSG00000074364	6	0
Q8BH64	Ehd2	ENSMUSG00000074364	7	0
Q8BH64	Ehd2	ENSMUSG00000074364	8	0
Q8BH69	Sephs1	ENSMUSG00000026662	1	0
Q8BH69	Sephs1	ENSMUSG00000026662	2	10.074055116840867
Q8BH69	Sephs1	ENSMUSG00000026662	3	9.884704367508627
Q8BH69	Sephs1	ENSMUSG00000026662	4	9.205637090994687
Q8BH69	Sephs1	ENSMUSG00000026662	5	10.090978006509046
Q8BH69	Sephs1	ENSMUSG00000026662	6	9.540072660110543
Q8BH69	Sephs1	ENSMUSG00000026662	7	0
Q8BH69	Sephs1	ENSMUSG00000026662	8	9.744915956685643
Q8BH86	Dglucy	ENSMUSG00000021185	1	0
Q8BH86	Dglucy	ENSMUSG00000021185	2	0
Q8BH86	Dglucy	ENSMUSG00000021185	3	9.70194191718566
Q8BH86	Dglucy	ENSMUSG00000021185	4	0
Q8BH86	Dglucy	ENSMUSG00000021185	5	10.34382362174411
Q8BH86	Dglucy	ENSMUSG00000021185	6	0
Q8BH86	Dglucy	ENSMUSG00000021185	7	0
Q8BH86	Dglucy	ENSMUSG00000021185	8	0
Q8BH95	Echs1	ENSMUSG00000025465	1	12.838223985919457
Q8BH95	Echs1	ENSMUSG00000025465	2	12.828442187260714
Q8BH95	Echs1	ENSMUSG00000025465	3	12.873498974296474
Q8BH95	Echs1	ENSMUSG00000025465	4	12.94590978814428
Q8BH95	Echs1	ENSMUSG00000025465	5	13.014780205646803
Q8BH95	Echs1	ENSMUSG00000025465	6	12.961886882168145
Q8BH95	Echs1	ENSMUSG00000025465	7	13.034755658981629
Q8BH95	Echs1	ENSMUSG00000025465	8	13.050655211057842
Q8BH97	Rcn3	ENSMUSG00000019539	1	0
Q8BH97	Rcn3	ENSMUSG00000019539	2	0
Q8BH97	Rcn3	ENSMUSG00000019539	3	0
Q8BH97	Rcn3	ENSMUSG00000019539	4	0
Q8BH97	Rcn3	ENSMUSG00000019539	5	0
Q8BH97	Rcn3	ENSMUSG00000019539	6	0
Q8BH97	Rcn3	ENSMUSG00000019539	7	0
Q8BH97	Rcn3	ENSMUSG00000019539	8	0
Q8BHA3	Dtd2	ENSMUSG00000020956	1	0
Q8BHA3	Dtd2	ENSMUSG00000020956	2	0
Q8BHA3	Dtd2	ENSMUSG00000020956	3	0
Q8BHA3	Dtd2	ENSMUSG00000020956	4	0
Q8BHA3	Dtd2	ENSMUSG00000020956	5	0
Q8BHA3	Dtd2	ENSMUSG00000020956	6	0
Q8BHA3	Dtd2	ENSMUSG00000020956	7	0
Q8BHA3	Dtd2	ENSMUSG00000020956	8	0
Q8BHC4	Dcakd	ENSMUSG00000020935	1	0
Q8BHC4	Dcakd	ENSMUSG00000020935	2	0
Q8BHC4	Dcakd	ENSMUSG00000020935	3	0
Q8BHC4	Dcakd	ENSMUSG00000020935	4	0
Q8BHC4	Dcakd	ENSMUSG00000020935	5	0
Q8BHC4	Dcakd	ENSMUSG00000020935	6	0
Q8BHC4	Dcakd	ENSMUSG00000020935	7	0
Q8BHC4	Dcakd	ENSMUSG00000020935	8	0
Q8BHC7	Rhbdd1	ENSMUSG00000026142	1	0
Q8BHC7	Rhbdd1	ENSMUSG00000026142	2	0
Q8BHC7	Rhbdd1	ENSMUSG00000026142	3	0
Q8BHC7	Rhbdd1	ENSMUSG00000026142	4	0
Q8BHC7	Rhbdd1	ENSMUSG00000026142	5	0
Q8BHC7	Rhbdd1	ENSMUSG00000026142	6	0
Q8BHC7	Rhbdd1	ENSMUSG00000026142	7	0
Q8BHC7	Rhbdd1	ENSMUSG00000026142	8	0
Q8BHD7	Ptbp3	ENSMUSG00000028382	1	0
Q8BHD7	Ptbp3	ENSMUSG00000028382	2	0
Q8BHD7	Ptbp3	ENSMUSG00000028382	3	0
Q8BHD7	Ptbp3	ENSMUSG00000028382	4	0
Q8BHD7	Ptbp3	ENSMUSG00000028382	5	0
Q8BHD7	Ptbp3	ENSMUSG00000028382	6	0
Q8BHD7	Ptbp3	ENSMUSG00000028382	7	0
Q8BHD7	Ptbp3	ENSMUSG00000028382	8	0
Q8BHE8	Maip1	ENSMUSG00000025971	1	0
Q8BHE8	Maip1	ENSMUSG00000025971	2	5.54991268475579
Q8BHE8	Maip1	ENSMUSG00000025971	3	9.68702282233455
Q8BHE8	Maip1	ENSMUSG00000025971	4	0
Q8BHE8	Maip1	ENSMUSG00000025971	5	8.754805839437594
Q8BHE8	Maip1	ENSMUSG00000025971	6	0
Q8BHE8	Maip1	ENSMUSG00000025971	7	0
Q8BHE8	Maip1	ENSMUSG00000025971	8	0
Q8BHG1	Nrd1	ENSMUSG00000053510	1	9.53871897825506
Q8BHG1	Nrd1	ENSMUSG00000053510	2	8.804903953408147
Q8BHG1	Nrd1	ENSMUSG00000053510	3	8.826174822106124
Q8BHG1	Nrd1	ENSMUSG00000053510	4	9.160898580922039
Q8BHG1	Nrd1	ENSMUSG00000053510	5	8.956361419067317
Q8BHG1	Nrd1	ENSMUSG00000053510	6	8.982303242328143
Q8BHG1	Nrd1	ENSMUSG00000053510	7	9.191823400703884
Q8BHG1	Nrd1	ENSMUSG00000053510	8	9.537495109376541
Q8BHG2	Czib	ENSMUSG00000028608	1	0
Q8BHG2	Czib	ENSMUSG00000028608	2	0
Q8BHG2	Czib	ENSMUSG00000028608	3	10.598066346180206
Q8BHG2	Czib	ENSMUSG00000028608	4	0
Q8BHG2	Czib	ENSMUSG00000028608	5	0
Q8BHG2	Czib	ENSMUSG00000028608	6	0
Q8BHG2	Czib	ENSMUSG00000028608	7	0
Q8BHG2	Czib	ENSMUSG00000028608	8	0
Q8BHG9	Cggbp1	ENSMUSG00000054604	1	0
Q8BHG9	Cggbp1	ENSMUSG00000054604	2	0
Q8BHG9	Cggbp1	ENSMUSG00000054604	3	0
Q8BHG9	Cggbp1	ENSMUSG00000054604	4	0
Q8BHG9	Cggbp1	ENSMUSG00000054604	5	0
Q8BHG9	Cggbp1	ENSMUSG00000054604	6	0
Q8BHG9	Cggbp1	ENSMUSG00000054604	7	0
Q8BHG9	Cggbp1	ENSMUSG00000054604	8	0
Q8BHJ5	Tbl1xr1	ENSMUSG00000027630	1	0
Q8BHJ5	Tbl1xr1	ENSMUSG00000027630	2	0
Q8BHJ5	Tbl1xr1	ENSMUSG00000027630	3	0
Q8BHJ5	Tbl1xr1	ENSMUSG00000027630	4	0
Q8BHJ5	Tbl1xr1	ENSMUSG00000027630	5	0
Q8BHJ5	Tbl1xr1	ENSMUSG00000027630	6	0
Q8BHJ5	Tbl1xr1	ENSMUSG00000027630	7	0
Q8BHJ5	Tbl1xr1	ENSMUSG00000027630	8	0
Q8BHL8	Psmf1	ENSMUSG00000032869	1	0
Q8BHL8	Psmf1	ENSMUSG00000032869	2	0
Q8BHL8	Psmf1	ENSMUSG00000032869	3	0
Q8BHL8	Psmf1	ENSMUSG00000032869	4	0
Q8BHL8	Psmf1	ENSMUSG00000032869	5	0
Q8BHL8	Psmf1	ENSMUSG00000032869	6	0
Q8BHL8	Psmf1	ENSMUSG00000032869	7	0
Q8BHL8	Psmf1	ENSMUSG00000032869	8	0
Q8BHN3	Ganab	ENSMUSG00000071650	1	12.052912220074274
Q8BHN3	Ganab	ENSMUSG00000071650	2	12.0387070717507
Q8BHN3	Ganab	ENSMUSG00000071650	3	12.045240869211051
Q8BHN3	Ganab	ENSMUSG00000071650	4	12.190412811038573
Q8BHN3	Ganab	ENSMUSG00000071650	5	12.172053939373134
Q8BHN3	Ganab	ENSMUSG00000071650	6	12.348549570008043
Q8BHN3	Ganab	ENSMUSG00000071650	7	12.170544105691745
Q8BHN3	Ganab	ENSMUSG00000071650	8	12.324744212639343
Q8BHZ0	Cyria	ENSMUSG00000020589	1	0
Q8BHZ0	Cyria	ENSMUSG00000020589	2	0
Q8BHZ0	Cyria	ENSMUSG00000020589	3	0
Q8BHZ0	Cyria	ENSMUSG00000020589	4	0
Q8BHZ0	Cyria	ENSMUSG00000020589	5	0
Q8BHZ0	Cyria	ENSMUSG00000020589	6	0
Q8BHZ0	Cyria	ENSMUSG00000020589	7	0
Q8BHZ0	Cyria	ENSMUSG00000020589	8	0
Q8BI08	Mal2	ENSMUSG00000024479	1	0
Q8BI08	Mal2	ENSMUSG00000024479	2	0
Q8BI08	Mal2	ENSMUSG00000024479	3	0
Q8BI08	Mal2	ENSMUSG00000024479	4	0
Q8BI08	Mal2	ENSMUSG00000024479	5	0
Q8BI08	Mal2	ENSMUSG00000024479	6	0
Q8BI08	Mal2	ENSMUSG00000024479	7	0
Q8BI08	Mal2	ENSMUSG00000024479	8	0
Q8BI72	Cdkn2aip	ENSMUSG00000038069	1	0
Q8BI72	Cdkn2aip	ENSMUSG00000038069	2	0
Q8BI72	Cdkn2aip	ENSMUSG00000038069	3	0
Q8BI72	Cdkn2aip	ENSMUSG00000038069	4	0
Q8BI72	Cdkn2aip	ENSMUSG00000038069	5	0
Q8BI72	Cdkn2aip	ENSMUSG00000038069	6	0
Q8BI72	Cdkn2aip	ENSMUSG00000038069	7	0
Q8BI72	Cdkn2aip	ENSMUSG00000038069	8	0
Q8BIF0	Cd99l2	ENSMUSG00000035776	1	0
Q8BIF0	Cd99l2	ENSMUSG00000035776	2	0
Q8BIF0	Cd99l2	ENSMUSG00000035776	3	0
Q8BIF0	Cd99l2	ENSMUSG00000035776	4	0
Q8BIF0	Cd99l2	ENSMUSG00000035776	5	0
Q8BIF0	Cd99l2	ENSMUSG00000035776	6	0
Q8BIF0	Cd99l2	ENSMUSG00000035776	7	0
Q8BIF0	Cd99l2	ENSMUSG00000035776	8	0
Q8BIJ6	Iars2	ENSMUSG00000026618	1	10.776350242277845
Q8BIJ6	Iars2	ENSMUSG00000026618	2	10.220751469009123
Q8BIJ6	Iars2	ENSMUSG00000026618	3	10.906701543059622
Q8BIJ6	Iars2	ENSMUSG00000026618	4	10.443522622647878
Q8BIJ6	Iars2	ENSMUSG00000026618	5	9.372290787752204
Q8BIJ6	Iars2	ENSMUSG00000026618	6	10.543787488719643
Q8BIJ6	Iars2	ENSMUSG00000026618	7	0
Q8BIJ6	Iars2	ENSMUSG00000026618	8	8.601423277240684
Q8BIQ5	Cstf2	ENSMUSG00000031256	1	0
Q8BIQ5	Cstf2	ENSMUSG00000031256	2	0
Q8BIQ5	Cstf2	ENSMUSG00000031256	3	0
Q8BIQ5	Cstf2	ENSMUSG00000031256	4	0
Q8BIQ5	Cstf2	ENSMUSG00000031256	5	0
Q8BIQ5	Cstf2	ENSMUSG00000031256	6	0
Q8BIQ5	Cstf2	ENSMUSG00000031256	7	0
Q8BIQ5	Cstf2	ENSMUSG00000031256	8	0
Q8BIW1	Prune1	ENSMUSG00000015711	1	0
Q8BIW1	Prune1	ENSMUSG00000015711	2	0
Q8BIW1	Prune1	ENSMUSG00000015711	3	0
Q8BIW1	Prune1	ENSMUSG00000015711	4	0
Q8BIW1	Prune1	ENSMUSG00000015711	5	0
Q8BIW1	Prune1	ENSMUSG00000015711	6	0
Q8BIW1	Prune1	ENSMUSG00000015711	7	0
Q8BIW1	Prune1	ENSMUSG00000015711	8	0
Q8BJ05	Zc3h14	ENSMUSG00000021012	1	0
Q8BJ05	Zc3h14	ENSMUSG00000021012	2	0
Q8BJ05	Zc3h14	ENSMUSG00000021012	3	0
Q8BJ05	Zc3h14	ENSMUSG00000021012	4	0
Q8BJ05	Zc3h14	ENSMUSG00000021012	5	0
Q8BJ05	Zc3h14	ENSMUSG00000021012	6	0
Q8BJ05	Zc3h14	ENSMUSG00000021012	7	0
Q8BJ05	Zc3h14	ENSMUSG00000021012	8	0
Q8BJ64	Chdh	ENSMUSG00000015970	1	12.440213821449031
Q8BJ64	Chdh	ENSMUSG00000015970	2	12.236682790094616
Q8BJ64	Chdh	ENSMUSG00000015970	3	12.042335324429992
Q8BJ64	Chdh	ENSMUSG00000015970	4	12.039002152816703
Q8BJ64	Chdh	ENSMUSG00000015970	5	12.024240797231672
Q8BJ64	Chdh	ENSMUSG00000015970	6	12.003628639937142
Q8BJ64	Chdh	ENSMUSG00000015970	7	12.100580068184671
Q8BJ64	Chdh	ENSMUSG00000015970	8	12.338691634570642
Q8BJ71	Nup93	ENSMUSG00000032939	1	10.510923576966285
Q8BJ71	Nup93	ENSMUSG00000032939	2	0
Q8BJ71	Nup93	ENSMUSG00000032939	3	0
Q8BJ71	Nup93	ENSMUSG00000032939	4	0
Q8BJ71	Nup93	ENSMUSG00000032939	5	0
Q8BJ71	Nup93	ENSMUSG00000032939	6	0
Q8BJ71	Nup93	ENSMUSG00000032939	7	0
Q8BJ71	Nup93	ENSMUSG00000032939	8	0
Q8BJF9	Chmp2b	ENSMUSG00000004843	1	13.410426681197462
Q8BJF9	Chmp2b	ENSMUSG00000004843	2	12.936531264193963
Q8BJF9	Chmp2b	ENSMUSG00000004843	3	12.406529350760888
Q8BJF9	Chmp2b	ENSMUSG00000004843	4	12.846170590149905
Q8BJF9	Chmp2b	ENSMUSG00000004843	5	12.549924382462349
Q8BJF9	Chmp2b	ENSMUSG00000004843	6	13.071903624699944
